scenario_id,alert_id,incident_id,is_true_alert,is_root_cause_alert
scen_000092,alt_scen_000092_00043,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00044,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00045,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00046,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00047,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00048,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00049,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00050,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00051,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00052,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00053,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00054,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00055,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00056,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00057,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00058,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00059,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00060,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00061,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00062,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00063,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00064,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00065,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00066,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00067,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00068,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00069,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00070,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00071,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00072,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00073,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00074,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00075,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00076,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00077,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00078,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00079,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00080,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00081,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00082,inc_scen_000092_01,True,False
scen_000092,alt_scen_000092_00083,inc_scen_000092_01,True,True
scen_000092,alt_scen_000092_00084,,False,False
scen_000092,alt_scen_000092_00085,,False,False
scen_000092,alt_scen_000092_00086,,False,False
scen_000093,alt_scen_000093_00001,,False,False
scen_000093,alt_scen_000093_00002,,False,False
scen_000093,alt_scen_000093_00003,,False,False
scen_000094,alt_scen_000094_00001,,False,False
scen_000094,alt_scen_000094_00002,,False,False
scen_000094,alt_scen_000094_00003,,False,False
scen_000094,alt_scen_000094_00004,,False,False
scen_000094,alt_scen_000094_00005,,False,False
scen_000094,alt_scen_000094_00006,,False,False
scen_000095,alt_scen_000095_00001,,False,False
scen_000095,alt_scen_000095_00002,,False,False
scen_000095,alt_scen_000095_00003,,False,False
scen_000095,alt_scen_000095_00004,,False,False
scen_000096,alt_scen_000096_00001,,False,False
scen_000096,alt_scen_000096_00002,,False,False
scen_000096,alt_scen_000096_00003,,False,False
scen_000096,alt_scen_000096_00004,,False,False
scen_000096,alt_scen_000096_00005,,False,False
scen_000096,alt_scen_000096_00006,,False,False
scen_000097,alt_scen_000097_00001,,False,False
scen_000097,alt_scen_000097_00002,,False,False
scen_000097,alt_scen_000097_00003,,False,False
scen_000097,alt_scen_000097_00004,,False,False
scen_000098,alt_scen_000098_00001,,False,False
scen_000098,alt_scen_000098_00002,,False,False
scen_000098,alt_scen_000098_00003,,False,False
scen_000098,alt_scen_000098_00004,,False,False
scen_000098,alt_scen_000098_00005,,False,False
scen_000098,alt_scen_000098_00006,,False,False
scen_000099,alt_scen_000099_00001,,False,False
scen_000099,alt_scen_000099_00002,,False,False
