scenario_id,trace_id,span_id,parent_span_id,service_name,operation,start_time,duration_ms,status,error,dependency
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_007,sp_scen_000079_00004_006,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:09.290223Z,201.76,ERROR,ConnectionRefusedError,node_02
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_008,sp_scen_000079_00004_006,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:08:09.491984Z,579.1,ERROR,ServiceUnavailable503,node_05
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_009,sp_scen_000079_00004_002,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:08:10.654265Z,1525.01,OK,,node_00
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_010,sp_scen_000079_00004_009,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:10.928249Z,977.05,OK,,node_02
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_011,sp_scen_000079_00004_010,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:08:11.138324Z,389.99,OK,,node_07
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_012,sp_scen_000079_00004_010,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:08:11.528314Z,166.91,ERROR,DeadlineExceededException,node_04
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_013,sp_scen_000079_00004_002,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:08:12.179279Z,1934.56,ERROR,ServiceUnavailable503,node_03
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_014,sp_scen_000079_00004_013,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:12.536025Z,823.4,OK,,node_02
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_015,sp_scen_000079_00004_014,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:08:12.648093Z,599.26,OK,,node_07
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_016,sp_scen_000079_00004_013,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:08:13.359424Z,397.67,ERROR,ServiceUnavailable503,node_05
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_017,sp_scen_000079_00004_016,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:08:13.449374Z,217.77,ERROR,ConnectionRefusedError,node_06
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_018,sp_scen_000079_00004_001,mesh_svc_8,POST /mesh_svc_8/v1/handle,2026-09-01T00:08:14.194735Z,2320.38,OK,,node_08
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_019,sp_scen_000079_00004_018,mesh_svc_9,POST /mesh_svc_9/v1/handle,2026-09-01T00:08:14.431281Z,1847.29,ERROR,ConnectionRefusedError,node_09
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_020,sp_scen_000079_00004_019,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:08:14.764258Z,1181.34,ERROR,ServiceUnavailable503,node_06
scen_000079,tr_scen_000079_00004,sp_scen_000079_00004_021,sp_scen_000079_00004_020,mesh_svc_8,POST /mesh_svc_8/v1/handle,2026-09-01T00:08:15.000478Z,708.89,ERROR,ConnectionRefusedError,node_08
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_001,,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:08:23.690147Z,10458.53,OK,,node_10
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_002,sp_scen_000079_00028_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:23.983806Z,4343.31,OK,,node_02
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_003,sp_scen_000079_00028_002,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:08:24.094839Z,3237.25,ERROR,HTTP 504 Gateway Timeout,node_03
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_004,sp_scen_000079_00028_003,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:24.311626Z,1744.23,ERROR,ServiceUnavailable503,node_02
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_005,sp_scen_000079_00028_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:08:24.545710Z,347.18,OK,,node_07
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_006,sp_scen_000079_00028_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:08:24.892889Z,613.64,OK,,node_04
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_007,sp_scen_000079_00028_004,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:08:25.506533Z,315.24,ERROR,DeadlineExceededException,node_03
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_008,sp_scen_000079_00028_003,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:08:26.055853Z,1059.45,ERROR,DeadlineExceededException,node_05
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_009,sp_scen_000079_00028_008,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:08:26.268881Z,633.4,OK,,node_06
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_010,sp_scen_000079_00028_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:08:27.332091Z,273.77,ERROR,ConnectionRefusedError,node_04
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_011,sp_scen_000079_00028_002,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:08:27.605862Z,610.22,ERROR,HTTP 504 Gateway Timeout,node_07
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_012,sp_scen_000079_00028_001,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:08:28.327120Z,2478.06,ERROR,ConnectionRefusedError,node_00
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_013,sp_scen_000079_00028_012,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:28.657600Z,1817.1,ERROR,HTTP 504 Gateway Timeout,node_02
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_014,sp_scen_000079_00028_013,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:08:28.762199Z,1217.11,OK,,node_03
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_015,sp_scen_000079_00028_014,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:08:29.149472Z,442.57,ERROR,HTTP 504 Gateway Timeout,node_05
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_016,sp_scen_000079_00028_013,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:08:29.979311Z,390.79,ERROR,DeadlineExceededException,node_07
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_017,sp_scen_000079_00028_001,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:08:30.805183Z,3049.83,OK,,node_03
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_018,sp_scen_000079_00028_017,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:08:31.164337Z,2331.52,ERROR,ConnectionRefusedError,node_05
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_019,sp_scen_000079_00028_018,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:08:31.550359Z,1079.06,ERROR,DeadlineExceededException,node_06
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_020,sp_scen_000079_00028_019,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:08:31.816244Z,218.4,ERROR,DeadlineExceededException,node_10
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_021,sp_scen_000079_00028_019,mesh_svc_8,POST /mesh_svc_8/v1/handle,2026-09-01T00:08:32.034646Z,328.89,ERROR,ConnectionRefusedError,node_08
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_022,sp_scen_000079_00028_018,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:08:32.629418Z,480.42,OK,,node_02
scen_000079,tr_scen_000079_00028,sp_scen_000079_00028_023,sp_scen_000079_00028_022,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:08:32.759038Z,221.18,ERROR,ServiceUnavailable503,node_03
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_001,,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:09:16.225232Z,14313.59,OK,,node_10
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_002,sp_scen_000079_00015_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:16.472772Z,5470.59,OK,,node_02
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_003,sp_scen_000079_00015_002,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:09:16.641587Z,430.86,OK,,node_07
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_004,sp_scen_000079_00015_002,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:09:17.072450Z,415.62,ERROR,DeadlineExceededException,node_04
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_005,sp_scen_000079_00015_002,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:09:17.488072Z,4286.47,OK,,node_03
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_006,sp_scen_000079_00015_005,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:09:17.755847Z,1672.43,OK,,node_05
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_007,sp_scen_000079_00015_006,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:09:17.995770Z,493.44,OK,,node_06
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_008,sp_scen_000079_00015_006,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:18.489208Z,699.14,ERROR,ConnectionRefusedError,node_02
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_009,sp_scen_000079_00015_005,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:19.428273Z,2078.5,OK,,node_02
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_010,sp_scen_000079_00015_009,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:09:19.534217Z,652.42,ERROR,ServiceUnavailable503,node_04
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_011,sp_scen_000079_00015_009,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:09:20.186637Z,788.1,ERROR,ConnectionRefusedError,node_03
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_012,sp_scen_000079_00015_009,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:09:20.974736Z,426.09,ERROR,ServiceUnavailable503,node_07
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_013,sp_scen_000079_00015_001,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:09:21.943361Z,6388.72,OK,,node_03
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_014,sp_scen_000079_00015_013,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:22.068408Z,2860.07,ERROR,DeadlineExceededException,node_02
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_015,sp_scen_000079_00015_014,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:09:22.250999Z,498.99,OK,,node_07
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_016,sp_scen_000079_00015_014,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:09:22.749989Z,1431.53,ERROR,ConnectionRefusedError,node_03
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_017,sp_scen_000079_00015_016,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:22.946274Z,736.1,ERROR,HTTP 504 Gateway Timeout,node_02
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_018,sp_scen_000079_00015_016,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:09:23.682375Z,302.86,OK,,node_05
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_019,sp_scen_000079_00015_014,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:09:24.181521Z,564.37,ERROR,DeadlineExceededException,node_04
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_020,sp_scen_000079_00015_013,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:09:24.928480Z,3278.55,ERROR,ConnectionRefusedError,node_05
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_021,sp_scen_000079_00015_020,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:25.205718Z,1247.37,OK,,node_02
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_022,sp_scen_000079_00015_021,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:09:25.377066Z,401.15,OK,,node_04
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_023,sp_scen_000079_00015_021,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:09:25.778212Z,276.86,ERROR,ConnectionRefusedError,node_07
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_024,sp_scen_000079_00015_021,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:09:26.055076Z,226.67,ERROR,HTTP 504 Gateway Timeout,node_03
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_025,sp_scen_000079_00015_020,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:09:26.453092Z,1476.7,ERROR,ConnectionRefusedError,node_06
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_026,sp_scen_000079_00015_025,mesh_svc_8,POST /mesh_svc_8/v1/handle,2026-09-01T00:09:26.849464Z,251.17,OK,,node_08
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_027,sp_scen_000079_00015_025,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:09:27.100639Z,432.78,ERROR,ConnectionRefusedError,node_10
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_028,sp_scen_000079_00015_001,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:09:28.332078Z,1959.21,ERROR,ConnectionRefusedError,node_00
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_029,sp_scen_000079_00015_028,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:09:28.560495Z,1502.37,ERROR,HTTP 504 Gateway Timeout,node_01
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_030,sp_scen_000079_00015_029,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:09:28.562213Z,1498.94,ERROR,HTTP 504 Gateway Timeout,node_05
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_031,sp_scen_000079_00015_030,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:09:28.791536Z,464.22,OK,,node_06
scen_000079,tr_scen_000079_00015,sp_scen_000079_00015_032,sp_scen_000079_00015_030,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:29.255756Z,576.07,ERROR,DeadlineExceededException,node_02
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_001,,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:09:37.135478Z,5025.05,OK,,node_06
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_002,sp_scen_000079_00020_001,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:09:37.249484Z,2545.51,OK,,node_10
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_003,sp_scen_000079_00020_002,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:09:37.471652Z,2101.17,ERROR,HTTP 504 Gateway Timeout,node_00
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_004,sp_scen_000079_00020_003,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:09:37.836106Z,1372.26,OK,,node_02
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_005,sp_scen_000079_00020_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:09:38.035294Z,345.63,OK,,node_04
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_006,sp_scen_000079_00020_004,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:09:38.380922Z,628.26,ERROR,HTTP 504 Gateway Timeout,node_03
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_007,sp_scen_000079_00020_001,mesh_svc_8,POST /mesh_svc_8/v1/handle,2026-09-01T00:09:39.794992Z,2251.53,OK,,node_08
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_008,sp_scen_000079_00020_007,mesh_svc_9,POST /mesh_svc_9/v1/handle,2026-09-01T00:09:40.178989Z,1483.54,OK,,node_09
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_009,sp_scen_000079_00020_008,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:09:40.551834Z,737.85,ERROR,ServiceUnavailable503,node_06
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_010,sp_scen_000079_00020_009,mesh_svc_8,POST /mesh_svc_8/v1/handle,2026-09-01T00:09:40.687943Z,173.98,OK,,node_08
scen_000079,tr_scen_000079_00020,sp_scen_000079_00020_011,sp_scen_000079_00020_009,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:09:40.861920Z,291.65,ERROR,DeadlineExceededException,node_10
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_001,,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:11:56.104908Z,6935.75,OK,,node_10
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_002,sp_scen_000079_00005_001,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:11:56.424300Z,2306.3,ERROR,DeadlineExceededException,node_03
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_003,sp_scen_000079_00005_002,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:11:56.582445Z,1990.01,ERROR,HTTP 504 Gateway Timeout,node_05
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_004,sp_scen_000079_00005_003,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:11:56.721918Z,1711.06,OK,,node_02
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_005,sp_scen_000079_00005_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:11:56.981637Z,391.75,ERROR,ServiceUnavailable503,node_07
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_006,sp_scen_000079_00005_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:11:57.373388Z,799.87,ERROR,DeadlineExceededException,node_04
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_007,sp_scen_000079_00005_001,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:11:58.730595Z,3990.67,OK,,node_02
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_008,sp_scen_000079_00005_007,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:11:59.090861Z,3270.13,OK,,node_03
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_009,sp_scen_000079_00005_008,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:11:59.170100Z,1944.57,ERROR,DeadlineExceededException,node_02
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_010,sp_scen_000079_00005_009,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:11:59.280809Z,492.31,OK,,node_07
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_011,sp_scen_000079_00005_009,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:11:59.773117Z,488.1,ERROR,ConnectionRefusedError,node_03
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_012,sp_scen_000079_00005_009,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:12:00.261220Z,742.74,ERROR,ConnectionRefusedError,node_04
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_013,sp_scen_000079_00005_008,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:12:01.114666Z,1167.09,ERROR,HTTP 504 Gateway Timeout,node_05
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_014,sp_scen_000079_00005_013,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:12:01.235403Z,458.36,ERROR,HTTP 504 Gateway Timeout,node_02
scen_000079,tr_scen_000079_00005,sp_scen_000079_00005_015,sp_scen_000079_00005_013,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:12:01.693760Z,467.26,ERROR,ConnectionRefusedError,node_06
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_001,,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:12:09.181112Z,8147.11,OK,,node_06
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_002,sp_scen_000079_00014_001,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:12:09.506463Z,5488.21,ERROR,ServiceUnavailable503,node_10
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_003,sp_scen_000079_00014_002,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:12:09.783058Z,3165.7,ERROR,HTTP 504 Gateway Timeout,node_00
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_004,sp_scen_000079_00014_003,mesh_svc_1,POST /mesh_svc_1/v1/handle,2026-09-01T00:12:10.014655Z,766.92,OK,,node_01
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_005,sp_scen_000079_00014_004,mesh_svc_0,POST /mesh_svc_0/v1/handle,2026-09-01T00:12:10.017202Z,512.93,ERROR,ServiceUnavailable503,node_00
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_006,sp_scen_000079_00014_004,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:12:10.530132Z,248.89,ERROR,HTTP 504 Gateway Timeout,node_05
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_007,sp_scen_000079_00014_003,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:12:10.781570Z,1935.59,ERROR,ServiceUnavailable503,node_02
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_008,sp_scen_000079_00014_007,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:12:10.899445Z,466.15,ERROR,DeadlineExceededException,node_07
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_009,sp_scen_000079_00014_007,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:12:11.365592Z,495.0,ERROR,HTTP 504 Gateway Timeout,node_03
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_010,sp_scen_000079_00014_007,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:12:11.860588Z,738.7,ERROR,HTTP 504 Gateway Timeout,node_04
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_011,sp_scen_000079_00014_002,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:12:12.948759Z,1769.32,ERROR,DeadlineExceededException,node_02
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_012,sp_scen_000079_00014_011,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:12:13.316145Z,375.52,OK,,node_04
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_013,sp_scen_000079_00014_011,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:12:13.691664Z,659.03,ERROR,ServiceUnavailable503,node_03
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_014,sp_scen_000079_00014_013,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:12:13.845399Z,166.6,OK,,node_05
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_015,sp_scen_000079_00014_013,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:12:14.012001Z,184.95,OK,,node_02
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_016,sp_scen_000079_00014_001,mesh_svc_8,POST /mesh_svc_8/v1/handle,2026-09-01T00:12:14.994670Z,2008.2,ERROR,HTTP 504 Gateway Timeout,node_08
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_017,sp_scen_000079_00014_016,mesh_svc_9,POST /mesh_svc_9/v1/handle,2026-09-01T00:12:15.190436Z,1616.67,ERROR,HTTP 504 Gateway Timeout,node_09
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_018,sp_scen_000079_00014_017,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:12:15.511270Z,975.0,OK,,node_06
scen_000079,tr_scen_000079_00014,sp_scen_000079_00014_019,sp_scen_000079_00014_018,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:12:15.624854Z,747.83,ERROR,ServiceUnavailable503,node_10
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_001,,mesh_svc_6,POST /mesh_svc_6/v1/handle,2026-09-01T00:12:33.088056Z,7482.36,ERROR,ConnectionRefusedError,node_06
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_002,sp_scen_000079_00030_001,mesh_svc_10,POST /mesh_svc_10/v1/handle,2026-09-01T00:12:33.435356Z,5098.47,OK,,node_10
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_003,sp_scen_000079_00030_002,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:12:33.746709Z,2284.75,ERROR,ServiceUnavailable503,node_03
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_004,sp_scen_000079_00030_003,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:12:34.132971Z,1512.22,ERROR,ConnectionRefusedError,node_02
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_005,sp_scen_000079_00030_004,mesh_svc_7,POST /mesh_svc_7/v1/handle,2026-09-01T00:12:34.300294Z,591.98,ERROR,ServiceUnavailable503,node_07
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_006,sp_scen_000079_00030_004,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:12:34.892274Z,385.06,OK,,node_03
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_007,sp_scen_000079_00030_004,mesh_svc_4,POST /mesh_svc_4/v1/handle,2026-09-01T00:12:35.277330Z,200.54,ERROR,DeadlineExceededException,node_04
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_008,sp_scen_000079_00030_002,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:12:36.031456Z,2191.02,ERROR,ConnectionRefusedError,node_02
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_009,sp_scen_000079_00030_008,mesh_svc_3,POST /mesh_svc_3/v1/handle,2026-09-01T00:12:36.321282Z,1065.77,OK,,node_03
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_010,sp_scen_000079_00030_009,mesh_svc_5,POST /mesh_svc_5/v1/handle,2026-09-01T00:12:36.538852Z,220.88,ERROR,ConnectionRefusedError,node_05
scen_000079,tr_scen_000079_00030,sp_scen_000079_00030_011,sp_scen_000079_00030_009,mesh_svc_2,POST /mesh_svc_2/v1/handle,2026-09-01T00:12:36.759733Z,409.75,OK,,node_02
