scenario_id,incident_id,candidate_node_id,candidate_service,candidate_root_cause_type,temporal_score,severity_score,topology_score,metric_anomaly_score,log_evidence_score,trace_evidence_score,upstream_score,is_root_cause
scen_000083,inc_scen_000083_01,consumer_12,kafka_consumer_12,cpu_saturation,0.32,0.89,0.18,0.18,0.69,0.79,0.5,0
scen_000083,inc_scen_000083_01,consumer_13,kafka_consumer_13,network_latency,0.19,0.83,0.42,0.51,0.44,0.53,0.39,0
scen_000083,inc_scen_000083_01,consumer_14,kafka_consumer_14,cpu_saturation,0.17,0.14,0.49,0.5,0.17,0.63,0.11,0
scen_000083,inc_scen_000083_01,consumer_15,kafka_consumer_15,slow_query,0.65,0.9,0.23,0.29,0.41,0.72,0.3,0
scen_000083,inc_scen_000083_01,consumer_16,kafka_consumer_16,cpu_saturation,0.38,0.69,0.33,0.55,0.46,0.12,0.11,0
scen_000083,inc_scen_000083_01,consumer_17,kafka_consumer_17,cpu_saturation,0.32,0.17,0.33,0.57,0.35,0.25,0.16,0
scen_000083,inc_scen_000083_01,consumer_18,kafka_consumer_18,network_latency,0.2,0.53,0.28,0.73,0.09,0.37,0.2,0
scen_000083,inc_scen_000083_01,consumer_19,kafka_consumer_19,slow_query,0.4,0.81,0.51,0.25,0.37,0.45,0.46,0
scen_000083,inc_scen_000083_01,consumer_20,kafka_consumer_20,slow_query,0.16,0.66,0.27,0.39,0.54,0.33,0.14,0
scen_000083,inc_scen_000083_01,consumer_21,kafka_consumer_21,network_latency,0.29,0.3,0.12,0.8,0.15,0.58,0.06,0
scen_000083,inc_scen_000083_01,consumer_22,kafka_consumer_22,cpu_saturation,0.69,0.41,0.33,0.41,0.49,0.76,0.35,0
scen_000083,inc_scen_000083_01,consumer_23,kafka_consumer_23,slow_query,0.2,0.61,0.11,0.15,0.38,0.55,0.26,0
scen_000083,inc_scen_000083_01,consumer_24,kafka_consumer_24,slow_query,0.32,0.42,0.19,0.35,0.07,0.7,0.09,0
scen_000083,inc_scen_000083_01,consumer_25,kafka_consumer_25,slow_query,0.51,0.82,0.29,0.15,0.13,0.22,0.24,0
scen_000083,inc_scen_000083_01,consumer_26,kafka_consumer_26,cpu_saturation,0.89,0.71,0.93,0.75,0.73,0.96,0.88,1
scen_000083,inc_scen_000083_01,consumer_27,kafka_consumer_27,slow_query,0.58,0.75,0.45,0.24,0.32,0.22,0.16,0
scen_000083,inc_scen_000083_01,consumer_28,kafka_consumer_28,network_latency,0.52,0.69,0.15,0.7,0.64,0.81,0.48,0
scen_000084,inc_scen_000084_01,ingest_01,ingestion_gateway,slow_query,0.46,0.73,0.14,0.4,0.33,0.78,0.48,0
scen_000084,inc_scen_000084_01,kafka_broker,kafka,cpu_saturation,0.17,0.39,0.25,0.6,0.22,0.77,0.11,0
scen_000084,inc_scen_000084_01,notif_01,notification_service,cpu_saturation,0.82,0.77,0.6,0.75,0.08,0.65,0.37,0
scen_000084,inc_scen_000084_01,user_01,user_service,network_latency,0.7,0.1,0.28,0.73,0.57,0.69,0.18,0
scen_000084,inc_scen_000084_01,db_event,mysql,cpu_saturation,0.78,0.3,0.29,0.12,0.15,0.59,0.22,0
scen_000084,inc_scen_000084_01,consumer_1,kafka_consumer_1,cpu_saturation,0.3,0.24,0.55,0.21,0.27,0.67,0.29,0
scen_000084,inc_scen_000084_01,consumer_2,kafka_consumer_2,network_latency,0.3,0.17,0.12,0.21,0.54,0.64,0.18,0
scen_000084,inc_scen_000084_01,consumer_3,kafka_consumer_3,service_crash,0.78,0.77,0.82,0.81,0.89,0.87,0.86,1
scen_000084,inc_scen_000084_01,consumer_4,kafka_consumer_4,cpu_saturation,0.23,0.26,0.15,0.4,0.55,0.36,0.35,0
scen_000084,inc_scen_000084_01,consumer_5,kafka_consumer_5,slow_query,0.21,0.4,0.31,0.18,0.62,0.65,0.18,0
scen_000084,inc_scen_000084_01,consumer_6,kafka_consumer_6,slow_query,0.77,0.51,0.43,0.13,0.31,0.67,0.43,0
scen_000084,inc_scen_000084_01,consumer_7,kafka_consumer_7,cpu_saturation,0.6,0.22,0.27,0.63,0.63,0.63,0.45,0
scen_000084,inc_scen_000084_01,consumer_8,kafka_consumer_8,cpu_saturation,0.84,0.29,0.28,0.63,0.25,0.14,0.11,0
scen_000084,inc_scen_000084_01,consumer_9,kafka_consumer_9,slow_query,0.34,0.47,0.28,0.43,0.1,0.47,0.23,0
scen_000084,inc_scen_000084_01,consumer_10,kafka_consumer_10,network_latency,0.64,0.48,0.17,0.63,0.2,0.43,0.31,0
scen_000084,inc_scen_000084_01,consumer_11,kafka_consumer_11,slow_query,0.19,0.35,0.29,0.17,0.37,0.19,0.19,0
scen_000084,inc_scen_000084_01,consumer_12,kafka_consumer_12,cpu_saturation,0.24,0.35,0.48,0.23,0.31,0.28,0.1,0
scen_000084,inc_scen_000084_01,consumer_13,kafka_consumer_13,cpu_saturation,0.79,0.49,0.32,0.19,0.57,0.45,0.19,0
scen_000084,inc_scen_000084_01,consumer_14,kafka_consumer_14,slow_query,0.72,0.52,0.38,0.35,0.55,0.48,0.17,0
scen_000084,inc_scen_000084_01,consumer_15,kafka_consumer_15,network_latency,0.68,0.81,0.22,0.75,0.07,0.66,0.39,0
scen_000084,inc_scen_000084_01,consumer_16,kafka_consumer_16,cpu_saturation,0.63,0.13,0.43,0.44,0.2,0.82,0.41,0
scen_000084,inc_scen_000084_01,consumer_17,kafka_consumer_17,slow_query,0.83,0.22,0.31,0.37,0.57,0.2,0.47,0
scen_000084,inc_scen_000084_01,consumer_18,kafka_consumer_18,cpu_saturation,0.82,0.76,0.56,0.68,0.27,0.84,0.31,0
scen_000084,inc_scen_000084_01,consumer_19,kafka_consumer_19,cpu_saturation,0.16,0.71,0.19,0.7,0.4,0.65,0.38,0
scen_000085,inc_scen_000085_01,gw_01,api_gateway,network_latency,0.2,0.19,0.19,0.29,0.11,0.29,0.46,0
scen_000085,inc_scen_000085_01,lb_01,load_balancer,network_latency,0.29,0.8,0.32,0.76,0.61,0.3,0.41,0
scen_000085,inc_scen_000085_01,auth_01,auth_service,slow_query,0.81,0.14,0.42,0.26,0.42,0.21,0.26,0
scen_000085,inc_scen_000085_01,web_01,web_service,network_latency,0.78,0.27,0.24,0.67,0.43,0.22,0.12,0
scen_000085,inc_scen_000085_01,db_01,postgresql,network_latency,0.16,0.56,0.16,0.53,0.47,0.58,0.18,0
scen_000085,inc_scen_000085_01,sub_svc_2,sub_service_2,slow_query,0.75,0.65,0.24,0.31,0.4,0.75,0.36,0
scen_000085,inc_scen_000085_01,sub_svc_3,sub_service_3,network_latency,0.32,0.89,0.15,0.57,0.27,0.62,0.43,0
scen_000085,inc_scen_000085_01,sub_svc_4,sub_service_4,network_latency,0.58,0.75,0.56,0.49,0.28,0.52,0.1,0
scen_000085,inc_scen_000085_01,sub_svc_5,sub_service_5,container_restart_loop,0.77,0.87,0.91,0.92,0.89,0.81,0.93,1
scen_000085,inc_scen_000085_01,sub_svc_6,sub_service_6,cpu_saturation,0.44,0.15,0.56,0.63,0.67,0.2,0.37,0
scen_000086,inc_scen_000086_01,gw_01,api_gateway,slow_query,0.76,0.65,0.36,0.66,0.34,0.64,0.17,0
scen_000086,inc_scen_000086_01,auth_01,auth_service,cpu_saturation,0.41,0.31,0.12,0.69,0.55,0.59,0.24,0
scen_000086,inc_scen_000086_01,order_01,order_service,slow_query,0.18,0.83,0.37,0.36,0.12,0.61,0.4,0
scen_000086,inc_scen_000086_01,pay_01,payment_service,slow_query,0.2,0.61,0.14,0.41,0.41,0.65,0.06,0
scen_000086,inc_scen_000086_01,inv_01,inventory_service,cpu_saturation,0.46,0.71,0.12,0.49,0.22,0.83,0.31,0
scen_000086,inc_scen_000086_01,db_master,postgresql,cpu_saturation,0.62,0.76,0.4,0.55,0.36,0.17,0.25,0
scen_000086,inc_scen_000086_01,cache_01,redis,cpu_saturation,0.13,0.19,0.46,0.13,0.63,0.23,0.21,0
scen_000086,inc_scen_000086_01,mq_01,kafka,slow_query,0.28,0.5,0.42,0.29,0.67,0.79,0.37,0
scen_000086,inc_scen_000086_01,ecom_aux_1,user_service_1,network_latency,0.43,0.5,0.32,0.53,0.07,0.5,0.09,0
scen_000086,inc_scen_000086_01,ecom_aux_2,user_service_2,cpu_saturation,0.62,0.29,0.44,0.18,0.62,0.84,0.15,0
scen_000086,inc_scen_000086_01,ecom_aux_3,user_service_3,slow_query,0.61,0.27,0.21,0.58,0.12,0.15,0.12,0
scen_000086,inc_scen_000086_01,ecom_aux_4,user_service_4,slow_query,0.11,0.16,0.45,0.18,0.56,0.1,0.33,0
scen_000086,inc_scen_000086_01,ecom_aux_5,user_service_5,slow_query,0.35,0.44,0.19,0.41,0.26,0.38,0.37,0
scen_000086,inc_scen_000086_01,ecom_aux_6,user_service_6,cpu_saturation,0.74,0.69,0.36,0.25,0.55,0.33,0.42,0
scen_000086,inc_scen_000086_01,ecom_aux_7,user_service_7,slow_query,0.63,0.32,0.2,0.61,0.39,0.69,0.43,0
scen_000086,inc_scen_000086_01,ecom_aux_8,user_service_8,cpu_saturation,0.47,0.43,0.54,0.23,0.29,0.55,0.46,0
scen_000086,inc_scen_000086_01,ecom_aux_9,user_service_9,network_latency,0.35,0.71,0.28,0.1,0.49,0.4,0.4,0
scen_000086,inc_scen_000086_01,ecom_aux_10,user_service_10,network_latency,0.45,0.74,0.24,0.19,0.39,0.46,0.06,0
scen_000086,inc_scen_000086_01,ecom_aux_11,user_service_11,authentication_failure,0.89,0.78,0.93,0.76,0.83,0.79,0.94,1
scen_000086,inc_scen_000086_01,ecom_aux_12,user_service_12,network_latency,0.21,0.34,0.36,0.38,0.23,0.73,0.3,0
scen_000086,inc_scen_000086_01,ecom_aux_13,user_service_13,cpu_saturation,0.26,0.23,0.22,0.11,0.24,0.53,0.22,0
scen_000086,inc_scen_000086_01,ecom_aux_14,user_service_14,cpu_saturation,0.73,0.25,0.41,0.36,0.32,0.77,0.09,0
scen_000086,inc_scen_000086_01,ecom_aux_15,user_service_15,network_latency,0.21,0.34,0.48,0.67,0.53,0.61,0.38,0
scen_000087,inc_scen_000087_01,gw_01,api_gateway,slow_query,0.64,0.57,0.57,0.51,0.32,0.63,0.4,0
scen_000087,inc_scen_000087_01,auth_01,auth_service,cpu_saturation,0.2,0.79,0.2,0.44,0.68,0.53,0.29,0
scen_000087,inc_scen_000087_01,order_01,order_service,slow_query,0.14,0.87,0.13,0.65,0.13,0.54,0.11,0
scen_000087,inc_scen_000087_01,pay_01,payment_service,deadlock,0.79,0.73,0.82,0.86,0.92,0.79,0.91,1
scen_000087,inc_scen_000087_01,inv_01,inventory_service,slow_query,0.78,0.13,0.2,0.42,0.45,0.38,0.31,0
scen_000087,inc_scen_000087_01,db_master,postgresql,cpu_saturation,0.27,0.34,0.56,0.55,0.48,0.55,0.47,0
scen_000087,inc_scen_000087_01,cache_01,redis,slow_query,0.45,0.55,0.29,0.56,0.31,0.56,0.18,0
scen_000087,inc_scen_000087_01,mq_01,kafka,slow_query,0.82,0.32,0.17,0.61,0.36,0.15,0.37,0
scen_000087,inc_scen_000087_01,ecom_aux_1,user_service_1,network_latency,0.8,0.88,0.42,0.72,0.4,0.66,0.09,0
scen_000087,inc_scen_000087_01,ecom_aux_2,user_service_2,cpu_saturation,0.79,0.13,0.51,0.48,0.48,0.34,0.49,0
scen_000087,inc_scen_000087_01,ecom_aux_3,user_service_3,network_latency,0.58,0.17,0.31,0.63,0.69,0.56,0.08,0
scen_000087,inc_scen_000087_01,ecom_aux_4,user_service_4,network_latency,0.63,0.45,0.47,0.73,0.47,0.74,0.44,0
scen_000087,inc_scen_000087_01,ecom_aux_5,user_service_5,network_latency,0.58,0.58,0.58,0.62,0.5,0.74,0.4,0
scen_000087,inc_scen_000087_01,ecom_aux_6,user_service_6,slow_query,0.74,0.73,0.41,0.27,0.12,0.25,0.25,0
scen_000087,inc_scen_000087_01,ecom_aux_7,user_service_7,cpu_saturation,0.41,0.47,0.16,0.62,0.16,0.36,0.26,0
scen_000087,inc_scen_000087_01,ecom_aux_8,user_service_8,network_latency,0.16,0.22,0.15,0.64,0.29,0.72,0.37,0
scen_000087,inc_scen_000087_01,ecom_aux_9,user_service_9,cpu_saturation,0.19,0.84,0.3,0.7,0.39,0.83,0.26,0
scen_000087,inc_scen_000087_01,ecom_aux_10,user_service_10,network_latency,0.83,0.18,0.11,0.25,0.45,0.26,0.14,0
scen_000087,inc_scen_000087_01,ecom_aux_11,user_service_11,network_latency,0.16,0.34,0.38,0.64,0.6,0.35,0.18,0
scen_000089,inc_scen_000089_01,node_00,mesh_svc_0,slow_query,0.77,0.74,0.15,0.57,0.57,0.37,0.21,0
scen_000089,inc_scen_000089_01,node_01,mesh_svc_1,cpu_saturation,0.74,0.21,0.44,0.63,0.33,0.68,0.46,0
scen_000089,inc_scen_000089_01,node_02,mesh_svc_2,cpu_saturation,0.63,0.62,0.17,0.63,0.56,0.51,0.19,0
scen_000089,inc_scen_000089_01,node_03,mesh_svc_3,slow_query,0.39,0.74,0.41,0.35,0.19,0.24,0.28,0
scen_000089,inc_scen_000089_01,node_04,mesh_svc_4,slow_query,0.39,0.35,0.57,0.4,0.54,0.19,0.42,0
scen_000089,inc_scen_000089_01,node_05,mesh_svc_5,network_latency,0.24,0.53,0.23,0.57,0.68,0.13,0.07,0
scen_000089,inc_scen_000089_01,node_06,mesh_svc_6,slow_query,0.36,0.67,0.3,0.52,0.08,0.75,0.14,0
scen_000089,inc_scen_000089_01,node_07,mesh_svc_7,cpu_saturation,0.11,0.59,0.18,0.65,0.3,0.52,0.49,0
scen_000089,inc_scen_000089_01,node_08,mesh_svc_8,cpu_saturation,0.82,0.54,0.25,0.67,0.22,0.11,0.49,0
scen_000089,inc_scen_000089_01,node_09,mesh_svc_9,slow_query,0.5,0.1,0.36,0.14,0.28,0.79,0.31,0
scen_000089,inc_scen_000089_01,node_10,mesh_svc_10,network_latency,0.46,0.84,0.22,0.22,0.1,0.75,0.35,0
scen_000089,inc_scen_000089_01,node_11,mesh_svc_11,cpu_saturation,0.44,0.45,0.55,0.37,0.22,0.64,0.26,0
scen_000089,inc_scen_000089_01,node_12,mesh_svc_12,slow_query,0.65,0.52,0.49,0.75,0.56,0.42,0.16,0
scen_000089,inc_scen_000089_01,node_13,mesh_svc_13,cpu_saturation,0.54,0.83,0.2,0.38,0.61,0.83,0.26,0
scen_000089,inc_scen_000089_01,node_14,mesh_svc_14,network_latency,0.74,0.66,0.36,0.11,0.36,0.62,0.48,0
scen_000089,inc_scen_000089_01,node_15,mesh_svc_15,slow_query,0.35,0.55,0.34,0.65,0.21,0.12,0.13,0
scen_000089,inc_scen_000089_01,node_16,mesh_svc_16,cpu_saturation,0.77,0.8,0.38,0.18,0.41,0.29,0.49,0
scen_000089,inc_scen_000089_01,node_17,mesh_svc_17,network_latency,0.84,0.66,0.29,0.13,0.33,0.68,0.34,0
scen_000089,inc_scen_000089_01,node_18,mesh_svc_18,cpu_saturation,0.35,0.7,0.49,0.48,0.38,0.48,0.45,0
scen_000089,inc_scen_000089_01,node_19,mesh_svc_19,slow_query,0.72,0.19,0.2,0.32,0.61,0.85,0.35,0
scen_000089,inc_scen_000089_01,node_20,mesh_svc_20,slow_query,0.38,0.84,0.16,0.33,0.09,0.78,0.19,0
scen_000089,inc_scen_000089_01,node_21,mesh_svc_21,slow_query,0.2,0.28,0.4,0.77,0.69,0.56,0.33,0
scen_000089,inc_scen_000089_01,node_22,mesh_svc_22,slow_query,0.65,0.89,0.43,0.53,0.47,0.46,0.06,0
scen_000089,inc_scen_000089_01,node_23,mesh_svc_23,network_latency,0.59,0.89,0.3,0.23,0.64,0.29,0.5,0
scen_000089,inc_scen_000089_01,node_24,mesh_svc_24,slow_query,0.6,0.64,0.28,0.6,0.49,0.35,0.31,0
scen_000089,inc_scen_000089_01,node_25,mesh_svc_25,cpu_saturation,0.7,0.23,0.57,0.36,0.24,0.48,0.36,0
scen_000089,inc_scen_000089_01,node_26,mesh_svc_26,database_slow_queries,0.94,0.95,0.81,0.93,0.89,0.98,0.89,1
scen_000089,inc_scen_000089_01,node_27,mesh_svc_27,slow_query,0.29,0.3,0.18,0.14,0.1,0.62,0.35,0
scen_000089,inc_scen_000089_01,node_28,mesh_svc_28,slow_query,0.61,0.51,0.57,0.38,0.13,0.17,0.32,0
scen_000089,inc_scen_000089_01,node_29,mesh_svc_29,cpu_saturation,0.82,0.47,0.48,0.72,0.64,0.6,0.1,0
scen_000089,inc_scen_000089_01,node_30,mesh_svc_30,network_latency,0.27,0.14,0.13,0.28,0.45,0.36,0.46,0
scen_000089,inc_scen_000089_01,node_31,mesh_svc_31,slow_query,0.55,0.33,0.2,0.4,0.05,0.56,0.18,0
scen_000089,inc_scen_000089_01,node_32,mesh_svc_32,slow_query,0.44,0.62,0.2,0.76,0.67,0.31,0.48,0
scen_000089,inc_scen_000089_01,node_33,mesh_svc_33,network_latency,0.65,0.77,0.58,0.32,0.6,0.16,0.16,0
scen_000089,inc_scen_000089_01,node_34,mesh_svc_34,slow_query,0.11,0.7,0.25,0.68,0.46,0.2,0.49,0
scen_000089,inc_scen_000089_01,node_35,mesh_svc_35,cpu_saturation,0.83,0.52,0.46,0.78,0.63,0.8,0.19,0
scen_000089,inc_scen_000089_01,node_36,mesh_svc_36,slow_query,0.4,0.5,0.56,0.59,0.27,0.4,0.45,0
scen_000089,inc_scen_000089_01,node_37,mesh_svc_37,slow_query,0.46,0.89,0.42,0.78,0.33,0.33,0.31,0
scen_000089,inc_scen_000089_01,node_38,mesh_svc_38,slow_query,0.17,0.56,0.35,0.34,0.42,0.6,0.45,0
scen_000091,inc_scen_000091_01,gw_01,api_gateway,slow_query,0.11,0.88,0.4,0.72,0.26,0.84,0.42,0
scen_000091,inc_scen_000091_01,rec_01,recommendation_service,slow_query,0.71,0.67,0.34,0.71,0.39,0.35,0.29,0
scen_000091,inc_scen_000091_01,es_01,elasticsearch,cpu_saturation,0.12,0.86,0.36,0.6,0.69,0.5,0.22,0
scen_000091,inc_scen_000091_01,redis_01,redis,cpu_saturation,0.11,0.18,0.13,0.76,0.37,0.12,0.35,0
scen_000091,inc_scen_000091_01,mongo_01,mongodb,slow_query,0.16,0.13,0.55,0.37,0.2,0.67,0.31,0
scen_000091,inc_scen_000091_01,search_node_1,search_aux_1,network_latency,0.29,0.32,0.19,0.55,0.66,0.36,0.38,0
scen_000091,inc_scen_000091_01,search_node_2,search_aux_2,slow_query,0.72,0.25,0.54,0.29,0.15,0.16,0.17,0
scen_000091,inc_scen_000091_01,search_node_3,search_aux_3,network_latency,0.81,0.13,0.28,0.78,0.33,0.71,0.28,0
scen_000091,inc_scen_000091_01,search_node_4,search_aux_4,slow_query,0.35,0.82,0.59,0.11,0.53,0.57,0.45,0
scen_000091,inc_scen_000091_01,search_node_5,search_aux_5,cpu_saturation,0.76,0.78,0.11,0.39,0.35,0.21,0.33,0
scen_000091,inc_scen_000091_01,search_node_6,search_aux_6,network_latency,0.34,0.24,0.52,0.29,0.12,0.38,0.2,0
scen_000091,inc_scen_000091_01,search_node_7,search_aux_7,network_latency,0.5,0.29,0.13,0.26,0.68,0.62,0.07,0
scen_000091,inc_scen_000091_01,search_node_8,search_aux_8,slow_query,0.62,0.73,0.24,0.28,0.43,0.18,0.36,0
scen_000091,inc_scen_000091_01,search_node_9,search_aux_9,slow_query,0.81,0.17,0.2,0.27,0.08,0.65,0.21,0
scen_000091,inc_scen_000091_01,search_node_10,search_aux_10,slow_query,0.65,0.19,0.22,0.33,0.47,0.65,0.42,0
scen_000091,inc_scen_000091_01,search_node_11,search_aux_11,network_latency,0.33,0.63,0.43,0.45,0.07,0.55,0.35,0
scen_000091,inc_scen_000091_01,search_node_12,search_aux_12,slow_query,0.76,0.87,0.37,0.11,0.69,0.12,0.47,0
scen_000091,inc_scen_000091_01,search_node_13,search_aux_13,network_latency,0.25,0.6,0.42,0.26,0.12,0.15,0.13,0
scen_000091,inc_scen_000091_01,search_node_14,search_aux_14,slow_query,0.82,0.83,0.12,0.49,0.12,0.42,0.32,0
scen_000091,inc_scen_000091_01,search_node_15,search_aux_15,network_latency,0.65,0.2,0.51,0.76,0.42,0.69,0.08,0
scen_000091,inc_scen_000091_01,search_node_16,search_aux_16,network_latency,0.6,0.32,0.13,0.2,0.5,0.32,0.07,0
scen_000091,inc_scen_000091_01,search_node_17,search_aux_17,slow_query,0.6,0.16,0.26,0.3,0.58,0.18,0.45,0
scen_000091,inc_scen_000091_01,search_node_18,search_aux_18,slow_query,0.15,0.24,0.28,0.31,0.34,0.85,0.29,0
scen_000091,inc_scen_000091_01,search_node_19,search_aux_19,network_latency,0.51,0.46,0.5,0.16,0.09,0.29,0.2,0
scen_000091,inc_scen_000091_01,search_node_20,search_aux_20,cpu_saturation,0.25,0.47,0.5,0.16,0.51,0.39,0.17,0
scen_000091,inc_scen_000091_01,search_node_21,search_aux_21,slow_query,0.16,0.86,0.33,0.39,0.65,0.82,0.15,0
scen_000091,inc_scen_000091_01,search_node_22,search_aux_22,network_latency,0.55,0.82,0.25,0.79,0.43,0.56,0.07,0
scen_000091,inc_scen_000091_01,search_node_23,search_aux_23,cpu_saturation,0.14,0.11,0.52,0.75,0.53,0.46,0.28,0
scen_000091,inc_scen_000091_01,search_node_24,search_aux_24,slow_query,0.42,0.88,0.58,0.11,0.31,0.31,0.31,0
scen_000091,inc_scen_000091_01,search_node_25,search_aux_25,cpu_saturation,0.6,0.69,0.19,0.18,0.17,0.39,0.33,0
scen_000091,inc_scen_000091_01,search_node_26,search_aux_26,network_latency,0.71,0.3,0.27,0.41,0.61,0.63,0.16,0
scen_000091,inc_scen_000091_01,search_node_27,search_aux_27,cpu_saturation,0.33,0.44,0.34,0.63,0.51,0.68,0.09,0
scen_000091,inc_scen_000091_01,search_node_28,search_aux_28,cpu_saturation,0.81,0.68,0.2,0.61,0.59,0.46,0.26,0
scen_000091,inc_scen_000091_01,search_node_29,search_aux_29,cpu_saturation,0.54,0.86,0.58,0.79,0.23,0.22,0.47,0
scen_000091,inc_scen_000091_01,search_node_30,search_aux_30,cpu_saturation,0.43,0.12,0.57,0.48,0.14,0.39,0.18,0
scen_000091,inc_scen_000091_01,search_node_31,search_aux_31,network_latency,0.19,0.17,0.47,0.26,0.65,0.69,0.42,0
scen_000091,inc_scen_000091_01,search_node_32,search_aux_32,slow_query,0.45,0.61,0.14,0.58,0.33,0.54,0.22,0
scen_000091,inc_scen_000091_01,search_node_33,search_aux_33,network_latency,0.48,0.22,0.49,0.32,0.46,0.48,0.09,0
scen_000091,inc_scen_000091_01,search_node_34,search_aux_34,cpu_saturation,0.27,0.42,0.33,0.32,0.4,0.53,0.39,0
scen_000091,inc_scen_000091_01,search_node_35,search_aux_35,cpu_saturation,0.8,0.33,0.55,0.46,0.17,0.59,0.19,0
scen_000091,inc_scen_000091_01,search_node_36,search_aux_36,slow_query,0.12,0.59,0.43,0.18,0.16,0.11,0.43,0
scen_000091,inc_scen_000091_01,search_node_37,search_aux_37,network_latency,0.26,0.67,0.13,0.42,0.39,0.62,0.35,0
scen_000091,inc_scen_000091_01,search_node_38,search_aux_38,slow_query,0.56,0.48,0.48,0.35,0.62,0.56,0.48,0
scen_000091,inc_scen_000091_01,search_node_39,search_aux_39,cpu_saturation,0.14,0.51,0.3,0.66,0.22,0.22,0.31,0
scen_000091,inc_scen_000091_01,search_node_40,search_aux_40,authentication_failure,0.82,0.8,0.94,0.79,0.81,0.89,0.92,1
scen_000091,inc_scen_000091_01,search_node_41,search_aux_41,slow_query,0.63,0.74,0.54,0.28,0.08,0.47,0.4,0
scen_000091,inc_scen_000091_01,search_node_42,search_aux_42,slow_query,0.67,0.67,0.45,0.42,0.6,0.19,0.25,0
scen_000091,inc_scen_000091_01,search_node_43,search_aux_43,network_latency,0.33,0.8,0.41,0.41,0.62,0.34,0.3,0
scen_000091,inc_scen_000091_01,search_node_44,search_aux_44,slow_query,0.37,0.57,0.47,0.42,0.18,0.73,0.43,0
scen_000091,inc_scen_000091_01,search_node_45,search_aux_45,network_latency,0.57,0.44,0.38,0.41,0.15,0.59,0.34,0
scen_000092,inc_scen_000092_01,gw_01,api_gateway,network_latency,0.76,0.74,0.45,0.22,0.45,0.74,0.18,0
scen_000092,inc_scen_000092_01,auth_01,auth_service,slow_query,0.15,0.42,0.24,0.35,0.44,0.17,0.25,0
scen_000092,inc_scen_000092_01,order_01,order_service,slow_query,0.38,0.86,0.57,0.16,0.66,0.33,0.21,0
scen_000092,inc_scen_000092_01,pay_01,payment_service,slow_query,0.81,0.18,0.45,0.53,0.18,0.74,0.37,0
scen_000092,inc_scen_000092_01,inv_01,inventory_service,slow_query,0.55,0.51,0.23,0.48,0.62,0.55,0.34,0
scen_000092,inc_scen_000092_01,db_master,postgresql,cpu_saturation,0.48,0.24,0.59,0.39,0.18,0.22,0.37,0
scen_000092,inc_scen_000092_01,cache_01,redis,cpu_saturation,0.63,0.66,0.15,0.77,0.1,0.56,0.31,0
scen_000092,inc_scen_000092_01,mq_01,kafka,network_latency,0.29,0.29,0.28,0.67,0.5,0.64,0.07,0
scen_000092,inc_scen_000092_01,ecom_aux_1,user_service_1,slow_query,0.22,0.32,0.39,0.6,0.61,0.7,0.16,0
scen_000092,inc_scen_000092_01,ecom_aux_2,user_service_2,slow_query,0.35,0.24,0.12,0.37,0.4,0.26,0.15,0
scen_000092,inc_scen_000092_01,ecom_aux_3,user_service_3,network_latency,0.76,0.76,0.31,0.65,0.5,0.68,0.19,0
scen_000092,inc_scen_000092_01,ecom_aux_4,user_service_4,network_latency,0.79,0.51,0.21,0.19,0.17,0.62,0.24,0
scen_000092,inc_scen_000092_01,ecom_aux_5,user_service_5,slow_query,0.64,0.44,0.33,0.38,0.28,0.49,0.05,0
scen_000092,inc_scen_000092_01,ecom_aux_6,user_service_6,slow_query,0.55,0.6,0.42,0.11,0.63,0.47,0.15,0
scen_000092,inc_scen_000092_01,ecom_aux_7,user_service_7,slow_query,0.3,0.53,0.4,0.13,0.49,0.53,0.33,0
scen_000092,inc_scen_000092_01,ecom_aux_8,user_service_8,network_latency,0.83,0.89,0.41,0.56,0.59,0.5,0.29,0
scen_000092,inc_scen_000092_01,ecom_aux_9,user_service_9,cpu_saturation,0.77,0.62,0.29,0.56,0.06,0.47,0.43,0
scen_000092,inc_scen_000092_01,ecom_aux_10,user_service_10,cpu_saturation,0.18,0.37,0.56,0.72,0.61,0.1,0.2,0
scen_000092,inc_scen_000092_01,ecom_aux_11,user_service_11,cpu_saturation,0.44,0.24,0.52,0.44,0.57,0.17,0.34,0
scen_000092,inc_scen_000092_01,ecom_aux_12,user_service_12,slow_query,0.21,0.11,0.46,0.34,0.18,0.83,0.3,0
scen_000092,inc_scen_000092_01,ecom_aux_13,user_service_13,network_latency,0.7,0.13,0.55,0.67,0.06,0.8,0.46,0
scen_000092,inc_scen_000092_01,ecom_aux_14,user_service_14,network_latency,0.51,0.85,0.37,0.71,0.11,0.55,0.31,0
scen_000092,inc_scen_000092_01,ecom_aux_15,user_service_15,cpu_saturation,0.43,0.87,0.34,0.22,0.34,0.46,0.13,0
scen_000092,inc_scen_000092_01,ecom_aux_16,user_service_16,slow_query,0.21,0.18,0.31,0.78,0.34,0.37,0.34,0
scen_000092,inc_scen_000092_01,ecom_aux_17,user_service_17,slow_query,0.81,0.55,0.23,0.65,0.38,0.81,0.12,0
scen_000092,inc_scen_000092_01,ecom_aux_18,user_service_18,network_latency,0.66,0.23,0.54,0.24,0.34,0.51,0.48,0
scen_000092,inc_scen_000092_01,ecom_aux_19,user_service_19,network_latency,0.13,0.21,0.27,0.41,0.31,0.14,0.09,0
